target_id	length	eff_length	est_counts	tpm
NM_001014994.1	1892	1525.52	488.119	82.1328
NM_001024697.1	1793	1426.52	123	22.1328
NM_001032361.1	3585	3218.52	0	0
NM_001037318.2	2515	2148.52	0	0
NM_001039968.1	1349	982.523	8	2.09005
NM_001040203.1	644	306.019	0	0
NM_001040204.1	793	433.065	51.6452	30.6116
NM_001040205.1	698	349.329	170	124.917
NM_001040206.1	682	336.129	1987.71	1517.94
NM_001040207.1	1179	812.523	924	291.908
NM_001040208.1	582	260.955	45	44.2646
NM_001040209.1	588	265.086	156.07	151.127
NM_001040220.1	483	199.93	5	6.41949
NM_001040221.1	459	187.084	0	0
NM_001040223.1	555	242.982	32	33.8054
NM_001040224.1	399	157.909	0	0
NM_001040225.1	407	161.574	23.1722	36.8134
NM_001040226.1	432	173.461	1	1.47982
NM_001040227.1	724	371.387	907.292	627.089
NM_001040229.1	453	183.983	0	0
NM_001040230.1	13107	12740.5	44	0.886492
NM_001040231.1	363	142.17	0	0
NM_001040233.1	1647	1280.52	9454.88	1895.3
NM_001040234.1	1500	1133.52	156.738	35.494
NM_001040235.2	6077	5710.52	0	0
NM_001040236.1	1767	1400.52	12364	2266.1
NM_001040237.1	5107	4740.52	0.000272897	1.47768e-05
NM_001040255.1	1893	1526.52	51.0742	8.58831
NM_001040256.1	767	409.346	2296.52	1440.09
NM_001040257.1	1554	1187.52	5.53112	1.19559
NM_001040258.1	1250	883.523	4784.99	1390.19
NM_001040259.1	1743	1376.52	51110	9530.86
NM_001040262.2	438	176.415	0	0
NM_001040263.1	1550	1183.52	85	18.4354
NM_001040264.1	1600	1233.52	17	3.53762
NM_001040265.1	1689	1322.52	62.7388	12.1771
NM_001040266.2	1599	1232.52	0	0
NM_001040267.1	1895	1528.52	0	0
NM_001040269.1	1397	1030.52	7.00559	1.74501
NM_001040270.1	509	214.676	219	261.861
NM_001040277.1	2150	1783.52	5.58292	0.803511
NM_001040681.1	2499	2132.52	25	3.00923
NM_001042458.1	1737	1370.52	10.3759	1.94334
NM_001042460.1	1794	1427.52	7.87806	1.4166
NM_001077808.1	5328	4961.52	0	0
NM_001077809.1	1344	977.523	0	0
NM_001077810.1	354	138.413	79	146.507
NM_001077811.1	1287	920.523	0	0
NM_001077812.1	1470	1103.52	0	0
NM_001077813.1	3226	2859.52	62.5266	5.61281
NM_001077814.1	387	152.529	0	0
NM_001077815.1	1855	1488.52	0	0
NM_001077816.1	1530	1163.52	0	0
NM_001077817.1	1194	827.523	0	0
NM_001077818.1	1707	1340.52	0	0
NM_001077819.1	378	148.584	8	13.8206
NM_001077820.1	351	137.175	209	391.092
NM_001077821.1	4097	3730.52	0	0
NM_001077822.1	1533	1166.52	0	0
NM_001077823.2	516	218.798	0	0
NM_001077824.1	1842	1475.52	0	0
NM_001077825.1	1158	791.523	0	0
NM_001078661.1	315	122.838	0	0
NM_001079560.1	1607	1240.52	0	0
NM_001079561.1	1701	1334.52	0	0
NM_001080094.2	2123	1756.52	0	0
NM_001080095.1	1590	1223.52	0	0
NM_001080110.1	2703	2336.52	57.8087	6.35086
NM_001080205.1	2713	2346.52	114	12.4707
NM_001083630.1	1713	1346.52	44.8362	8.54721
NM_001085344.1	515	218.205	11060	13010.7
NM_001085345.1	1491	1124.52	139448	31831.2
NM_001085346.1	509	214.676	30220.8	36135.4
NM_001097154.2	1766	1399.52	1765.31	323.781
NM_001098167.1	767	409.346	236.516	148.313
NM_001098214.1	1863	1496.52	0	0
NM_001098215.2	2635	2268.52	2.45005	0.277231
NM_001098217.1	2187	1820.52	0	0
NM_001098218.1	2148	1781.52	0	0
NM_001098219.1	2139	1772.52	2	0.289633
NM_001098220.1	1806	1439.52	0	0
NM_001098221.1	1763	1396.52	5	0.919034
NM_001098223.1	1436	1069.52	265	63.6012
NM_001098224.2	1333	966.523	93	24.6991
NM_001098228.1	1286	919.523	0	0
NM_001098229.1	1284	917.523	19	5.31553
NM_001098232.1	1146	779.523	0	0
NM_001098234.1	462	188.651	0	0
NM_001098717.1	2199	1832.52	10	1.40075
NM_001101023.1	3033	2666.52	0	0
NM_001104949.1	3122	2755.52	3.52645	0.328506
NM_001110712.2	754	397.692	0	0
NM_001110764.1	2606	2239.52	149	17.0781
NM_001111255.1	2504	2137.52	0	0
NM_001112670.1	3330	2963.52	142.73	12.3628
NM_001112671.1	3001	2634.52	104.68	10.1993
NM_001112672.2	1701	1334.52	35.3702	6.80332
NM_001113285.1	2779	2412.52	0	0
NM_001113739.1	1509	1142.52	65.94	14.8147
NM_001114188.1	1950	1583.52	0	0
NM_001114198.1	730	376.578	3355.13	2286.99
NM_001115078.1	2659	2292.52	48.6502	5.44729
NM_001123013.2	6157	5790.52	0	0
NM_001126243.2	2949	2582.52	1076.38	106.987
NM_001126244.1	1674	1307.52	351	68.9076
NM_001131037.1	1164	797.523	0	0
NM_001131038.1	2722	2355.52	79	8.60893
NM_001134227.1	1704	1337.52	5.70435	1.09475
NM_001134333.1	282	110.398	0	0
NM_001134371.1	591	267.171	61	58.6071
NM_001134668.1	2541	2174.52	250	29.5111
NM_001134669.1	584	262.327	0	0
NM_001134722.1	105	46.6708	0	0
NM_001134828.1	1495	1128.52	114.852	26.124
NM_001134934.1	3281	2914.52	0	0
NM_001134935.1	2337	1970.52	0	0
NM_001134936.1	1992	1625.52	0	0
NM_001134940.1	1464	1097.52	0	0
NM_001134942.1	1621	1254.52	39.0605	7.99225
NM_001134943.1	1434	1067.52	0	0
NM_001134947.1	1760	1393.52	245	45.1296
NM_001134948.1	3181	2814.52	66.043	6.02326
NM_001134949.1	3346	2979.52	487.921	42.0351
NM_001134950.1	2295	1928.52	0	0
NM_001135735.1	1032	665.523	2767	1067.22
NM_001135905.1	488	202.698	178	225.414
NM_001135909.1	320	124.777	1	2.05719
NM_001136187.1	614	283.563	333	301.442
NM_001136206.1	1002	635.523	12	4.84685
NM_001136207.1	930	564.306	0	0
NM_001136208.1	1008	641.523	0	0
NM_001136209.1	1029	662.523	17	6.58655
NM_001141964.1	2248	1881.52	916.859	125.084
NM_001142436.1	1295	928.523	202.119	55.876
NM_001142461.1	824	461.968	19	10.5573
NM_001142561.1	1943	1576.52	0	0
NM_001142607.1	642	304.485	7	5.90121
NM_001142609.1	1671	1304.52	28.0526	5.5199
NM_001142637.1	999	632.523	2	0.81164
NM_001142656.2	710	359.42	3.0166	2.15439
NM_001142693.1	1386	1019.52	0	0
NM_001143878.1	1377	1010.52	0	0
NM_001143879.1	1428	1061.52	0	0
NM_001143880.1	1470	1103.52	0	0
NM_001143921.1	2102	1735.52	40.2116	5.94744
NM_001144839.2	596	270.673	89.8492	85.2078
NM_001145735.2	1347	980.523	0	0
NM_001145736.1	2424	2057.52	35.4493	4.42254
NM_001145737.1	2433	2066.52	0	0
NM_001145738.1	2787	2420.52	1	0.106047
NM_001145739.1	2553	2186.52	0	0
NM_001145740.1	3633	3266.52	6	0.471493
NM_001159303.1	1404	1037.52	0	0
NM_001159355.1	2782	2415.52	60.2829	6.40608
NM_001160048.1	2747	2380.52	1182	127.454
NM_001160050.1	2417	2050.52	5193	650.075
NM_001160052.1	2920	2553.52	3302	331.93
NM_001160064.1	2844	2477.52	1335	138.316
NM_001160072.1	2237	1870.52	955	131.054
NM_001160270.1	698	349.329	636.499	467.705
NM_001160405.2	2980	2613.52	202.991	19.937
NM_001161709.2	856	492.385	260	135.543
NM_001161787.1	927	561.359	1015.09	464.165
NM_001161788.1	843	479.966	173.912	93.0101
NM_001161831.1	683	336.946	773.244	589.069
NM_001162398.1	165	68.7806	0	0
NM_001162513.1	4073	3706.52	0	0
NM_001162516.1	1758	1391.52	0	0
NM_001163463.1	481	198.832	78	100.697
NM_001163712.1	1155	788.523	3	0.9766
NM_001163714.1	1566	1199.52	1133.03	242.46
NM_001163715.1	854	490.469	415	217.193
NM_001163716.1	900	534.939	1120.28	537.566
NM_001163717.1	2152	1785.52	6.82148	0.98067
NM_001164008.1	2209	1842.52	43	5.99053
NM_001164809.1	503	211.194	60	72.9254
NM_001164810.1	871	506.809	258	130.673
NM_001165904.1	5715	5348.52	1	0.0479927
NM_001165905.1	6135	5768.52	0	0
NM_001165906.1	3754	3387.52	114.718	8.6928
NM_001167709.1	732	378.317	59	40.0319
NM_001167720.1	599	272.79	0	0
NM_001167836.1	1455	1088.52	0	0
NM_001167893.1	1135	768.523	1970	657.99
NM_001168336.1	1053	686.523	60	22.434
NM_001168425.1	1144	777.523	87	28.7221
NM_001168700.1	993	626.565	0	0
NM_001170972.1	1128	761.523	150	50.5613
NM_001170973.1	1131	764.523	4471	1501.15
NM_001170974.1	1454	1087.52	311.442	73.5104
NM_001171006.1	3549	3182.52	35.0628	2.82804
NM_001171051.1	4101	3734.52	0	0
NM_001171108.1	1209	842.523	0	0
NM_001171169.1	1520	1153.52	534.382	118.915
NM_001172378.1	1201	834.523	710	218.388
NM_001172379.1	1114	747.523	515	176.845
NM_001172389.1	1026	659.523	424.249	165.12
NM_001172403.1	1330	963.523	463	123.347
NM_001172404.1	2427	2060.52	327.093	40.7477
NM_001172405.1	228	90.9902	0	0
NM_001172406.1	908	542.746	29	13.7155
NM_001172718.1	2641	2274.52	112.746	12.7239
NM_001174139.1	720	367.947	4	2.79051
NM_001174140.1	599	272.79	8	7.52784
NM_001174141.1	1037	670.523	152.073	58.2168
NM_001174142.1	773	414.772	0	0
NM_001174143.1	884	519.383	1434.69	709.056
NM_001174144.1	534	229.701	146	163.155
NM_001174145.1	871	506.809	7	3.54538
NM_001177490.1	1091	724.523	799	283.077
NM_001177903.1	404	160.192	0	0
NM_001178021.1	842	479.014	2359.82	1264.56
NM_001178022.1	816	454.451	0	0
NM_001178023.1	1095	728.523	0	0
NM_001178024.1	1194	827.523	353	109.498
NM_001178025.1	2265	1898.52	0	0
NM_001178026.1	2037	1670.52	621.611	95.5159
NM_001178027.1	830	467.63	3559	1953.6
NM_001178028.1	1029	662.523	0	0
NM_001178047.1	1538	1171.52	102.989	22.5658
NM_001178048.1	1331	964.523	521	138.655
NM_001178067.1	626	292.402	135	118.512
NM_001178069.1	1627	1260.52	111.978	22.8029
NM_001185079.1	3029	2662.52	26.5	2.55483
NM_001185086.1	3029	2662.52	26.5	2.55483
NM_001185105.1	3075	2708.52	185.18	17.5498
NM_001185144.1	565	249.52	1832	1884.64
NM_001185145.1	1666	1299.52	179.348	35.426
NM_001185146.1	1648	1281.52	674.652	135.133
NM_001190421.1	2277	1910.52	24.8981	3.34521
NM_001190814.1	460	187.605	542	741.59
NM_001190920.1	1626	1259.52	0	0
NM_001190921.1	1401	1034.52	44.5254	11.0478
NM_001191048.2	6581	6214.52	0	0
NM_001193290.1	1551	1184.52	0	0
NM_001202460.1	1962	1595.52	0	0
NM_001204249.1	2202	1835.52	0	0
NM_001204751.1	3810	3443.52	0	0
NM_001205062.1	1790	1423.52	586.815	105.815
NM_001205223.1	2006	1639.52	0	0
NM_001206466.1	2688	2321.52	23	2.54311
NM_001206467.1	2688	2321.52	23	2.54311
NM_001206969.1	2536	2169.52	5.02903	0.595018
NM_001206970.1	1154	787.523	0	0
NM_001206973.1	2299	1932.52	173.814	23.0872
NM_001214904.1	3024	2657.52	12	1.15908
NM_001220486.1	2644	2277.52	130	14.6518
NM_001220487.1	2747	2380.52	7	0.754806
NM_001242386.1	3284	2917.52	56	4.92701
NM_001242387.1	7402	7035.52	337.585	12.3168
NM_001242431.1	1343	976.523	95	24.9719
NM_001242432.1	2433	2066.52	282.132	35.0446
NM_001242433.1	2514	2147.52	804	96.101
NM_001242434.1	1729	1362.52	84	15.825
NM_001242435.1	3041	2674.52	0	0
NM_001242436.1	2828	2461.52	342.73	35.7402
NM_001242437.1	2866	2499.52	2.20191e-05	2.26126e-06
NM_001242440.1	1971	1604.52	63	10.0787
NM_001242441.1	1971	1604.52	63	10.0787
NM_001242456.1	2803	2436.52	25.7608	2.71392
NM_001242457.1	535	230.319	56.075	62.4954
NM_001242458.1	3602	3235.52	117	9.2822
NM_001242465.1	1635	1268.52	693	140.231
NM_001242467.1	1154	787.523	174	56.7147
NM_001242468.1	2560	2193.52	32.156	3.76295
NM_001242469.1	571	253.51	996.175	1008.67
NM_001242470.1	1756	1389.52	0	0
NM_001242513.1	1263	896.523	381	109.087
NM_001242514.1	1790	1423.52	249	44.8998
NM_001242515.1	3238	2871.52	240	21.454
NM_001242516.1	3351	2984.52	0	0
NM_001242517.1	2333	1966.52	19	2.48007
NM_001242518.1	5170	4803.52	116.483	6.22459
NM_001242519.1	1741	1374.52	523.02	97.6734
NM_001242520.1	1212	845.523	304	92.2907
NM_001242522.1	2268	1901.52	316	42.6575
NM_001242523.1	2658	2291.52	3.19243e-05	3.57608e-06
NM_001242526.1	2334	1967.52	211	27.5278
NM_001242527.1	1268	901.523	179	50.9666
NM_001242542.1	1798	1431.52	125	22.4141
NM_001242544.1	937	571.189	816	366.707
NM_001242554.1	1848	1481.52	52	9.00958
NM_001242555.1	2075	1708.52	15.095	2.2679
NM_001242556.1	1877	1510.52	7.09166	1.20512
NM_001242557.1	1847	1480.52	41.87	7.25935
NM_001242574.1	10144	9777.52	0	0
NM_001242576.1	2969	2602.52	39.2094	3.86727
NM_001242577.1	1283	916.523	71	19.885
NM_001242578.1	1330	963.523	26	6.92661
NM_001242579.1	1701	1334.52	371.858	71.5254
NM_001242656.1	1337	970.523	3890.91	1029.09
NM_001242657.1	1242	875.523	557.093	163.331
NM_001242958.1	1544	1177.52	0	0
NM_001242959.1	1418	1051.52	0	0
NM_001242960.1	1536	1169.52	0	0
NM_001242961.1	1364	997.523	0	0
NM_001242962.1	1569	1202.52	0	0
NM_001242963.1	1352	985.523	0	0
NM_001242964.1	1388	1021.52	0	0
NM_001242965.1	1354	987.523	0	0
NM_001242966.1	1269	902.523	0	0
NM_001242967.1	1354	987.523	0	0
NM_001242968.1	1396	1029.52	0	0
NM_001242969.1	1242	875.523	0	0
NM_001242970.1	1355	988.523	2	0.519341
NM_001242971.1	1446	1079.52	0	0
NM_001242972.1	1221	854.523	0	0
NM_001242973.1	1221	854.523	0	0
NM_001242975.1	1227	860.523	0	0
NM_001242976.1	1231	864.523	0	0
NM_001242977.1	1221	854.523	0	0
NM_001242978.1	1239	872.523	0	0
NM_001242980.1	1227	860.523	0	0
NM_001242981.1	1224	857.523	0	0
NM_001242982.1	1230	863.523	0	0
NM_001242983.1	5482	5115.52	75	3.7634
NM_001242984.1	1194	827.523	0	0
NM_001242985.1	1293	926.523	0	0
NM_001242986.1	1226	859.523	0	0
NM_001242987.1	1176	809.523	0	0
NM_001242988.1	1174	807.523	0	0
NM_001242989.1	1203	836.523	1	0.306854
NM_001242990.1	1092	725.523	0	0
NM_001242991.1	1092	725.523	0	0
NM_001242993.1	1574	1207.52	3	0.637728
NM_001242994.1	1611	1244.52	0	0
NM_001242997.1	1195	828.523	20.3078	6.29171
NM_001242998.1	1492	1125.52	5	1.14032
NM_001242999.1	2663	2296.52	0	0
NM_001246251.2	2460	2093.52	0	0
NM_001246667.1	5073	4706.52	0	0
NM_001252019.1	6272	5905.52	15.0725	0.655146
NM_001252424.1	1575	1208.52	0	0
NM_001252426.1	1941	1574.52	0	0
NM_001252428.1	1113	746.523	0	0
NM_001252430.1	1077	710.523	9	3.25143
NM_001252432.1	1008	641.523	0	0
NM_001256032.1	3561	3194.52	68.3667	5.49349
NM_001256034.1	7969	7602.52	0	0
NM_001256035.1	4018	3651.52	19.9663	1.40356
NM_001256037.1	10767	10400.5	118.118	2.91522
NM_001256038.1	2047	1680.52	45	6.87349
NM_001256039.1	6033	5666.52	0	0
NM_001256040.1	10114	9747.52	77.2734	2.03491
NM_001265585.1	1302	935.523	0	0
NM_001270813.1	928	562.341	2243	1023.86
NM_001270814.1	496	207.193	324	401.402
NM_001270815.1	989	622.595	0	0
NM_001270817.1	773	414.772	0	0
NM_001270818.1	980	613.67	6	2.50972
NM_001270819.1	1615	1248.52	0	0
NM_001270820.1	885	520.353	13	6.41291
NM_001270821.1	1558	1191.52	0	0
NM_001270822.1	1840	1473.52	13	2.26462
NM_001270823.1	804	443.249	0	0
NM_001270824.1	462	188.651	0	0
NM_001270825.1	865	501.028	16	8.19723
NM_001270826.1	1183	816.523	0	0
NM_001270827.1	1201	834.523	100	30.7589
NM_001270828.1	976	609.706	0	0
NM_001270829.1	1181	814.523	257	80.9915
NM_001270830.1	1123	756.523	332	112.649
NM_001270831.1	750	394.135	9	5.86147
NM_001270832.1	765	407.543	28.1796	17.7488
NM_001270833.1	606	277.779	3.82042	3.53037
NM_001276427.1	1431	1064.52	96.4376	23.2542
NM_001277299.1	5618	5251.52	26	1.27086
NM_001277300.1	1954	1587.52	147	23.7688
NM_001277301.1	7263	6896.52	242	9.0073
NM_001278325.1	2201	1834.52	18.7289	2.62059
NM_001278326.1	3007	2640.52	0	0
NM_001278327.1	2360	1993.52	214.682	27.6429
NM_001278328.1	1954	1587.52	87.2265	14.1039
NM_001278329.1	3778	3411.52	77.7865	5.85282
NM_001278330.1	3672	3305.52	41	3.18385
NM_001278331.1	6994	6627.52	0	0
NM_001278332.1	505	212.349	31	37.4731
NM_001278333.1	1754	1387.52	205.133	37.9494
NM_001278334.1	2023	1656.52	25.6742	3.97841
NM_001278335.1	6666	6299.52	83	3.38205
NM_001278336.1	2762	2395.52	0	0
NM_001278338.1	2410	2043.52	11.0639	1.38976
NM_001278679.1	2847	2480.52	174	18.0059
NM_001278680.1	597	271.377	0	0
NM_001278681.1	3437	3070.52	163.384	13.6586
NM_001278705.1	1379	1012.52	31	7.85898
NM_001278706.1	1900	1533.52	12	2.00863
NM_001278707.1	2937	2570.52	26	2.59634
NM_001289441.1	1284	917.523	4	1.11906
NM_001305884.1	1870	1503.52	9	1.53653
NM_001314079.1	804	443.249	6.63895	3.84468
NM_001318482.1	1108	741.523	3365	1164.85
NM_001319268.1	3782	3415.52	66.4486	4.99388
NM_001319269.1	1239	872.523	9	2.64774
NM_001327947.1	1647	1280.52	2121	425.17
NM_001327948.1	1386	1019.52	0	0
NM_001327949.1	1341	974.523	0	0
NM_001327950.1	1122	755.523	0	0
NM_001327951.1	6015	5648.52	5.08236	0.230962
NM_001327952.1	717	365.378	0	0
NM_001327953.1	813	451.642	8.38171	4.76373
NM_001327954.1	3759	3392.52	7.27023	0.550091
NM_001327955.1	1266	899.523	0	0
NM_001327956.1	1071	704.523	0	0
NM_001327957.1	3925	3558.52	6.50442	0.46919
NM_001327958.1	8386	8019.52	1.1587	0.0370878
NM_001327959.1	1104	737.523	14	4.87262
NM_001327960.1	1167	800.523	13.1075	4.20295
NM_001327961.1	1341	974.523	13	3.42421
NM_001327962.1	891	526.178	1.48026	0.722129
NM_001327963.1	1296	929.523	23	6.35152
NM_001327964.1	4404	4037.52	6.48221	0.412114
NM_001327965.1	708	357.727	21	15.0687
NM_001327966.1	1530	1163.52	0	0
NM_001327967.1	1253	886.523	6	1.73728
NM_001331117.1	4739	4372.52	7	0.410937
NM_001365139.1	2513	2146.52	407	48.6708
NM_001365140.1	1705	1338.52	68	13.0405
NM_001365199.1	1951	1584.52	321	52.0015
NM_001365200.1	1764	1397.52	170	31.2248
NR_003565.1	7091	6724.52	0	0
NR_003566.1	6861	6494.52	6603	260.978
NR_003567.1	17525	17158.5	1	0.0149599
NR_024131.1	3359	2992.52	0	0
NR_031508.1	87	39.624	0	0
NR_031509.1	83	38.0232	0	0
NR_031510.1	77	35.5961	0	0
NR_031511.1	107	47.4392	0	0
NR_031512.1	89	40.4194	0	0
NR_031513.1	92	41.6064	0	0
NR_031514.1	85	38.8253	0	0
NR_031515.1	102	45.5131	0	0
NR_031516.1	91	41.2116	0	0
NR_031517.1	84	38.4246	0	0
NR_031518.1	84	38.4246	0	0
NR_031519.1	92	41.6064	0	0
NR_031520.1	103	45.8997	0	0
NR_031521.1	92	41.6064	0	0
NR_031522.1	89	40.4194	0	0
NR_031523.1	84	38.4246	0	0
NR_031524.1	90	40.8159	0	0
NR_031525.1	82	37.6208	0	0
NR_031526.1	90	40.8159	0	0
NR_031527.1	87	39.624	0	0
NR_031528.1	85	38.8253	0	0
NR_031529.1	87	39.624	0	0
NR_031530.1	92	41.6064	0	0
NR_031531.1	85	38.8253	0	0
NR_034280.1	83	38.0232	0	0
NR_034281.1	100	44.7377	0	0
NR_034282.1	100	44.7377	0	0
NR_034283.1	100	44.7377	0	0
NR_034284.1	100	44.7377	0	0
NR_034285.1	100	44.7377	0	0
NR_034286.1	100	44.7377	0	0
NR_034287.1	100	44.7377	0	0
NR_034288.1	100	44.7377	0	0
NR_034289.1	100	44.7377	0	0
NR_034290.1	100	44.7377	0	0
NR_034291.1	100	44.7377	0	0
NR_034292.1	100	44.7377	0	0
NR_034293.1	100	44.7377	0	0
NR_034294.1	100	44.7377	0	0
NR_034295.1	100	44.7377	0	0
NR_034296.1	100	44.7377	0	0
NR_034297.1	100	44.7377	0	0
NR_034298.1	100	44.7377	0	0
NR_034299.1	100	44.7377	0	0
NR_034300.1	100	44.7377	0	0
NR_034301.1	100	44.7377	0	0
NR_034302.1	100	44.7377	0	0
NR_034303.1	100	44.7377	0	0
NR_034304.1	100	44.7377	0	0
NR_034305.1	100	44.7377	0	0
NR_034306.1	100	44.7377	0	0
NR_034307.1	79	36.4086	0	0
NR_034308.1	91	41.2116	0	0
NR_034309.1	91	41.2116	0	0
NR_034310.1	94	42.3939	0	0
NR_034312.1	85	38.8253	0	0
NR_034313.1	91	41.2116	0	0
NR_034314.1	62	29.3826	0	0
NR_034315.1	94	42.3939	0	0
NR_034316.1	89	40.4194	0	0
NR_034317.1	89	40.4194	0	0
NR_039428.1	108	47.8223	0	0
NR_039429.1	138	59.0387	0	0
NR_039430.1	119	51.9944	0	0
NR_039431.1	133	57.2027	0	0
NR_039432.1	107	47.4392	0	0
NR_039433.1	93	42.0005	0	0
NR_039434.1	88	40.0221	0	0
NR_039435.1	115	50.4861	0	0
NR_039437.1	67	31.4779	0	0
NR_039438.1	101	45.1258	0	0
NR_039439.1	115	50.4861	0	0
NR_039440.1	90	40.8159	0	0
NR_039441.1	126	54.6117	0	0
NR_039442.1	140	59.7699	0	0
NR_039443.1	137	58.6724	0	0
NR_039444.1	108	47.8223	0	0
NR_039445.1	112	49.3483	0	0
NR_039446.1	129	55.7252	0	0
NR_039447.1	87	39.624	0	0
NR_039448.1	111	48.9678	0	0
NR_039449.1	136	58.3057	0	0
NR_039450.1	120	52.37	0	0
NR_039451.1	129	55.7252	0	0
NR_039452.1	80	36.8136	0	0
NR_039453.1	135	57.9385	0	0
NR_039454.1	92	41.6064	0	0
NR_039457.1	121	52.7451	0	0
NR_039458.1	140	59.7699	0	0
NR_039460.1	135	57.9385	0	0
NR_039461.1	125	54.2395	0	0
NR_039462.1	88	40.0221	0	0
NR_039463.1	108	47.8223	0	0
NR_039464.1	127	54.9834	0	0
NR_039465.1	93	42.0005	0	0
NR_039466.1	105	46.6708	0	0
NR_039467.1	69	32.3091	0	0
NR_039468.1	96	43.1782	0	0
NR_039469.1	86	39.225	0	0
NR_039470.1	122	53.1195	0	0
NR_039471.1	129	55.7252	0	0
NR_039472.1	126	54.6117	0	0
NR_039473.1	97	43.5692	0	0
