target_id	length	eff_length	est_counts	tpm
NM_001011628.2	1386	1019.52	122.873	32.8349
NM_001011629.1	14440	14073.5	483.609	9.362
NM_001011630.1	630	295.391	485.139	447.451
NM_001011631.1	1741	1374.52	0	0
NM_001011632.2	2009	1642.52	0	0
NM_001011633.1	1533	1166.52	9.29397	2.17062
NM_001011634.2	3754	3387.52	0	0
NM_001011635.1	1447	1080.52	38	9.58135
NM_001011636.1	570	252.842	826	890.037
NM_001011637.1	1369	1002.52	9	2.44582
NM_001011638.1	584	262.327	0	0
NM_001011639.2	1806	1439.52	0	0
NM_001011640.1	991	624.58	1662	724.97
NM_001011641.1	970	603.765	54	24.367
NM_001011643.1	2378	2011.52	0	0
NM_001011644.2	1200	833.523	10	3.26858
NM_001011650.1	2242	1875.52	0	0
NM_001011652.2	969	602.775	21	9.49163
NM_001011653.2	898	532.99	12.4556	6.36684
NM_001011654.2	749	393.249	154.119	106.774
NM_001012429.1	672	328.032	888.561	737.985
NM_001012615.1	1097	730.523	27	10.0695
NM_001012627.1	3153	2786.52	0	0
NM_001012962.1	3606	3239.52	5	0.4205
NM_001012963.1	502	210.619	0	0
NM_001013006.1	2991	2624.52	0	0
NM_001013359.2	1964	1597.52	36.6129	6.24402
NM_001013361.1	4113	3746.52	61	4.43586
NM_001014429.1	1427	1060.52	48	12.331
NM_001014430.1	438	176.415	0	0
NM_001014983.1	3250	2883.52	0	0
NM_001014991.1	7242	6875.52	18.2621	0.723637
NM_001014992.2	2498	2131.52	102.433	13.0926
NM_001014993.1	1386	1019.52	840.684	224.653
NM_001014994.1	1892	1525.52	382.945	68.3903
NM_001024697.1	1793	1426.52	174	33.2313
NM_001032361.1	3585	3218.52	0	0
NM_001037318.2	2515	2148.52	0	0
NM_001039968.1	1349	982.523	0	0
NM_001040203.1	644	306.019	0	0
NM_001040204.1	793	433.065	12.592	7.92172
NM_001040205.1	698	349.329	136	106.067
NM_001040206.1	682	336.129	2120	1718.33
NM_001040207.1	1179	812.523	835	279.981
NM_001040208.1	582	260.955	146	152.428
NM_001040209.1	588	265.086	292.711	300.835
NM_001040220.1	483	199.93	7	9.53885
NM_001040221.1	459	187.084	0	0
NM_001040223.1	555	242.982	70	78.4876
NM_001040224.1	399	157.909	0	0
NM_001040225.1	407	161.574	3.77766	6.36982
NM_001040226.1	432	173.461	0	0
NM_001040227.1	724	371.387	591	433.548
NM_001040229.1	453	183.983	0	0
NM_001040230.1	13107	12740.5	25	0.534601
NM_001040231.1	363	142.17	0	0
NM_001040233.1	1647	1280.52	6272.02	1334.43
NM_001040234.1	1500	1133.52	127.498	30.6444
NM_001040235.2	6077	5710.52	0	0
NM_001040236.1	1767	1400.52	12142	2361.98
NM_001040237.1	5107	4740.52	119.933	6.89272
NM_001040255.1	1893	1526.52	13.0657	2.33187
NM_001040256.1	767	409.346	411.222	273.693
NM_001040257.1	1554	1187.52	12.4198	2.84938
NM_001040258.1	1250	883.523	2523.55	778.164
NM_001040259.1	1743	1376.52	19546	3868.58
NM_001040262.2	438	176.415	0	0
NM_001040263.1	1550	1183.52	104	23.9405
NM_001040264.1	1600	1233.52	54	11.9268
NM_001040265.1	1689	1322.52	123.139	25.367
NM_001040266.2	1599	1232.52	0	0
NM_001040267.1	1895	1528.52	0	0
NM_001040269.1	1397	1030.52	0	0
NM_001040270.1	509	214.676	447	567.286
NM_001040277.1	2150	1783.52	0	0
NM_001040681.1	2499	2132.52	49	6.26007
NM_001042458.1	1737	1370.52	20.2204	4.01957
NM_001042460.1	1794	1427.52	141.307	26.9685
NM_001077808.1	5328	4961.52	7.36812	0.404593
NM_001077809.1	1344	977.523	0	0
NM_001077810.1	354	138.413	35	68.8918
NM_001077811.1	1287	920.523	0	0
NM_001077812.1	1470	1103.52	4	0.987542
NM_001077813.1	3226	2859.52	43.4438	4.13915
NM_001077814.1	387	152.529	0	0
NM_001077815.1	1855	1488.52	0	0
NM_001077816.1	1530	1163.52	0	0
NM_001077817.1	1194	827.523	0	0
NM_001077818.1	1707	1340.52	0	0
NM_001077819.1	378	148.584	2	3.66721
NM_001077820.1	351	137.175	259	514.399
NM_001077821.1	4097	3730.52	0	0
NM_001077822.1	1533	1166.52	0	0
NM_001077823.2	516	218.798	28.526	35.5202
NM_001077824.1	1842	1475.52	8	1.47714
NM_001077825.1	1158	791.523	0	0
NM_001078661.1	315	122.838	0	0
NM_001079560.1	1607	1240.52	0	0
NM_001079561.1	1701	1334.52	0	0
NM_001080094.2	2123	1756.52	12	1.86125
NM_001080095.1	1590	1223.52	0	0
NM_001080110.1	2703	2336.52	56.4963	6.5876
NM_001080205.1	2713	2346.52	45	5.22474
NM_001083630.1	1713	1346.52	3.62849	0.734157
NM_001085344.1	515	218.205	4873	6084.28
NM_001085345.1	1491	1124.52	72052	17456.4
NM_001085346.1	509	214.676	23615.5	29970.3
NM_001097154.2	1766	1399.52	1144.06	222.712
NM_001098167.1	767	409.346	0	0
NM_001098214.1	1863	1496.52	0	0
NM_001098215.2	2635	2268.52	0	0
NM_001098217.1	2187	1820.52	0	0
NM_001098218.1	2148	1781.52	33	5.04661
NM_001098219.1	2139	1772.52	3	0.461112
NM_001098220.1	1806	1439.52	0	0
NM_001098221.1	1763	1396.52	0	0
NM_001098223.1	1436	1069.52	72	18.3408
NM_001098224.2	1333	966.523	174	49.0472
NM_001098228.1	1286	919.523	17.3965	5.15439
NM_001098229.1	1284	917.523	50	14.8467
NM_001098232.1	1146	779.523	40.0754	14.0064
NM_001098234.1	462	188.651	0	0
NM_001098717.1	2199	1832.52	13	1.93273
NM_001101023.1	3033	2666.52	20	2.04344
NM_001104949.1	3122	2755.52	0	0
NM_001110712.2	754	397.692	4	2.74025
NM_001110764.1	2606	2239.52	137	16.6664
NM_001111255.1	2504	2137.52	0	0
NM_001112670.1	3330	2963.52	121.52	11.1716
NM_001112671.1	3001	2634.52	56.7448	5.86815
NM_001112672.2	1701	1334.52	10.9753	2.24062
NM_001113285.1	2779	2412.52	0	0
NM_001113739.1	1509	1142.52	320.829	76.5042
NM_001114188.1	1950	1583.52	0	0
NM_001114198.1	730	376.578	3170.71	2293.92
NM_001115078.1	2659	2292.52	22.9711	2.72988
NM_001123013.2	6157	5790.52	0	0
NM_001126243.2	2949	2582.52	676.102	71.3255
NM_001126244.1	1674	1307.52	367	76.4705
NM_001131037.1	1164	797.523	0	0
NM_001131038.1	2722	2355.52	77	8.90595
NM_001134227.1	1704	1337.52	739.007	150.53
NM_001134333.1	282	110.398	0	0
NM_001134371.1	591	267.171	38	38.75
NM_001134668.1	2541	2174.52	319	39.9672
NM_001134669.1	584	262.327	0	0
NM_001134722.1	105	46.6708	0	0
NM_001134828.1	1495	1128.52	124.848	30.1404
NM_001134934.1	3281	2914.52	0	0
NM_001134935.1	2337	1970.52	0	0
NM_001134936.1	1992	1625.52	0	0
NM_001134940.1	1464	1097.52	0	0
NM_001134942.1	1621	1254.52	77	16.722
NM_001134943.1	1434	1067.52	0	0
NM_001134947.1	1760	1393.52	253.955	49.65
NM_001134948.1	3181	2814.52	36.9405	3.57581
NM_001134949.1	3346	2979.52	684.006	62.5446
NM_001134950.1	2295	1928.52	2.40792	0.340169
NM_001135735.1	1032	665.523	2489	1018.92
NM_001135905.1	488	202.698	303	407.259
NM_001135909.1	320	124.777	2	4.36689
NM_001136187.1	614	283.563	126	121.059
NM_001136206.1	1002	635.523	7	3.00085
NM_001136207.1	930	564.306	0	0
NM_001136208.1	1008	641.523	5	2.12342
NM_001136209.1	1029	662.523	1	0.411222
NM_001141964.1	2248	1881.52	1350	195.479
NM_001142436.1	1295	928.523	237.075	69.5616
NM_001142461.1	824	461.968	22	12.9744
NM_001142561.1	1943	1576.52	2.37605	0.410612
NM_001142607.1	642	304.485	5	4.47384
NM_001142609.1	1671	1304.52	90.1374	18.8248
NM_001142637.1	999	632.523	7	3.01508
NM_001142656.2	710	359.42	0	0
NM_001142693.1	1386	1019.52	0	0
NM_001143878.1	1377	1010.52	0	0
NM_001143879.1	1428	1061.52	0	0
NM_001143880.1	1470	1103.52	0	0
NM_001143921.1	2102	1735.52	6.86036	1.07694
NM_001144839.2	596	270.673	138.678	139.586
NM_001145735.2	1347	980.523	0.965151	0.268173
NM_001145736.1	2424	2057.52	0	0
NM_001145737.1	2433	2066.52	0	0
NM_001145738.1	2787	2420.52	11	1.23811
NM_001145739.1	2553	2186.52	0	0
NM_001145740.1	3633	3266.52	12	1.00086
NM_001159303.1	1404	1037.52	0	0
NM_001159355.1	2782	2415.52	32.376	3.65165
NM_001160048.1	2747	2380.52	1159	132.644
NM_001160050.1	2417	2050.52	13985	1858.12
NM_001160052.1	2920	2553.52	2028	216.374
NM_001160064.1	2844	2477.52	1251	137.568
NM_001160072.1	2237	1870.52	921	134.145
NM_001160270.1	698	349.329	671.597	523.782
NM_001160405.2	2980	2613.52	62.7081	6.53694
NM_001161709.2	856	492.385	65	35.9654
NM_001161787.1	927	561.359	1511.78	733.711
NM_001161788.1	843	479.966	263.219	149.411
NM_001161831.1	683	336.946	670.772	542.365
NM_001162398.1	165	68.7806	0	0
NM_001162513.1	4073	3706.52	41.0415	3.01671
NM_001162516.1	1758	1391.52	0	0
NM_001163463.1	481	198.832	85	116.469
NM_001163712.1	1155	788.523	77	26.6044
NM_001163714.1	1566	1199.52	821.165	186.509
NM_001163715.1	854	490.469	373	207.192
NM_001163716.1	900	534.939	3934.43	2003.8
NM_001163717.1	2152	1785.52	50.7463	7.74311
NM_001164008.1	2209	1842.52	88	13.0121
NM_001164809.1	503	211.194	43	55.4706
NM_001164810.1	871	506.809	198	106.438
NM_001165904.1	5715	5348.52	0	0
NM_001165905.1	6135	5768.52	0	0
NM_001165906.1	3754	3387.52	137.917	11.0921
NM_001167709.1	732	378.317	30	21.6044
NM_001167720.1	599	272.79	23.1974	23.1679
NM_001167836.1	1455	1088.52	0	0
NM_001167893.1	1135	768.523	644	228.3
NM_001168336.1	1053	686.523	65	25.795
NM_001168425.1	1144	777.523	63	22.0752
NM_001168700.1	993	626.565	0	0
NM_001170972.1	1128	761.523	280	100.173
NM_001170973.1	1131	764.523	4155	1480.67
NM_001170974.1	1454	1087.52	683.358	171.193
NM_001171006.1	3549	3182.52	31.8275	2.72463
NM_001171051.1	4101	3734.52	0	0
NM_001171108.1	1209	842.523	0	0
NM_001171169.1	1520	1153.52	572.807	135.288
NM_001172378.1	1201	834.523	312	101.858
NM_001172379.1	1114	747.523	558	203.37
NM_001172389.1	1026	659.523	122.294	50.5185
NM_001172403.1	1330	963.523	582	164.565
NM_001172404.1	2427	2060.52	150.359	19.8806
NM_001172405.1	228	90.9902	0	0
NM_001172406.1	908	542.746	32	16.0631
NM_001172718.1	2641	2274.52	95.32	11.4175
NM_001174139.1	720	367.947	0	0
NM_001174140.1	599	272.79	0	0
NM_001174141.1	1037	670.523	82.0245	33.3278
NM_001174142.1	773	414.772	0	0
NM_001174143.1	884	519.383	2480.41	1301.11
NM_001174144.1	534	229.701	49	58.118
NM_001174145.1	871	506.809	5	2.68783
NM_001177490.1	1091	724.523	1203	452.367
NM_001177903.1	404	160.192	0.494087	0.84031
NM_001178021.1	842	479.014	1625.58	924.563
NM_001178022.1	816	454.451	0	0
NM_001178023.1	1095	728.523	0	0
NM_001178024.1	1194	827.523	297	97.7808
NM_001178025.1	2265	1898.52	15.7679	2.26274
NM_001178026.1	2037	1670.52	538.347	87.7984
NM_001178027.1	830	467.63	2106	1226.97
NM_001178028.1	1029	662.523	0	0
NM_001178047.1	1538	1171.52	199	46.2785
NM_001178048.1	1331	964.523	334	94.3433
NM_001178067.1	626	292.402	102	95.0379
NM_001178069.1	1627	1260.52	1.09469e-06	2.36602e-07
NM_001185079.1	3029	2662.52	118.5	12.1256
NM_001185086.1	3029	2662.52	118.5	12.1256
NM_001185105.1	3075	2708.52	106.416	10.7042
NM_001185144.1	565	249.52	2464	2690.37
NM_001185145.1	1666	1299.52	1009.34	211.608
NM_001185146.1	1648	1281.52	1921.66	408.532
NM_001190421.1	2277	1910.52	18.6297	2.65662
NM_001190814.1	460	187.605	701	1018
NM_001190920.1	1626	1259.52	0	0
NM_001190921.1	1401	1034.52	3.79882e-05	1.00043e-05
NM_001191048.2	6581	6214.52	0	0
NM_001193290.1	1551	1184.52	0	0
NM_001202460.1	1962	1595.52	3	0.512266
NM_001204249.1	2202	1835.52	0	0
NM_001204751.1	3810	3443.52	0	0
NM_001205062.1	1790	1423.52	1236.54	236.657
NM_001205223.1	2006	1639.52	47	7.81011
NM_001206466.1	2688	2321.52	66.5	7.80415
NM_001206467.1	2688	2321.52	66.5	7.80415
NM_001206969.1	2536	2169.52	0	0
NM_001206970.1	1154	787.523	17	5.88116
NM_001206973.1	2299	1932.52	212.859	30.0085
NM_001214904.1	3024	2657.52	51.8933	5.31999
NM_001220486.1	2644	2277.52	58	6.93813
NM_001220487.1	2747	2380.52	2	0.228894
NM_001242386.1	3284	2917.52	20	1.86764
NM_001242387.1	7402	7035.52	402.034	15.5684
NM_001242431.1	1343	976.523	44	12.2757
NM_001242432.1	2433	2066.52	93.1091	12.2752
NM_001242433.1	2514	2147.52	683	86.6482
NM_001242434.1	1729	1362.52	116.47	23.2887
NM_001242435.1	3041	2674.52	56.0776	5.71242
NM_001242436.1	2828	2461.52	135.897	15.0412
NM_001242437.1	2866	2499.52	6.729e-06	7.33449e-07
NM_001242440.1	1971	1604.52	76	12.9046
NM_001242441.1	1971	1604.52	76	12.9046
NM_001242456.1	2803	2436.52	31	3.46632
NM_001242457.1	535	230.319	70.0844	82.9024
NM_001242458.1	3602	3235.52	179	15.0725
NM_001242465.1	1635	1268.52	414	88.9158
NM_001242467.1	1154	787.523	161	55.698
NM_001242468.1	2560	2193.52	0	0
NM_001242469.1	571	253.51	817.022	878.041
NM_001242470.1	1756	1389.52	25.7376	5.04637
NM_001242513.1	1263	896.523	335	101.803
NM_001242514.1	1790	1423.52	292	55.885
NM_001242515.1	3238	2871.52	203	19.2602
NM_001242516.1	3351	2984.52	0	0
NM_001242517.1	2333	1966.52	33	4.57185
NM_001242518.1	5170	4803.52	101.996	5.78495
NM_001242519.1	1741	1374.52	495	98.1138
NM_001242520.1	1212	845.523	188	60.5772
NM_001242522.1	2268	1901.52	363	52.0094
NM_001242523.1	2658	2291.52	0	0
NM_001242526.1	2334	1967.52	153	21.186
NM_001242527.1	1268	901.523	215	64.9739
NM_001242542.1	1798	1431.52	64	12.1803
NM_001242544.1	937	571.189	765	364.887
NM_001242554.1	1848	1481.52	32.5354	5.98308
NM_001242555.1	2075	1708.52	39.3336	6.2722
NM_001242556.1	1877	1510.52	28.3666	5.11631
NM_001242557.1	1847	1480.52	69.1275	12.7208
NM_001242574.1	10144	9777.52	115.248	3.21129
NM_001242576.1	2969	2602.52	58.7197	6.14704
NM_001242577.1	1283	916.523	68	20.2135
NM_001242578.1	1330	963.523	8	2.26206
NM_001242579.1	1701	1334.52	89.8806	18.3492
NM_001242656.1	1337	970.523	4310.36	1210
NM_001242657.1	1242	875.523	412.643	128.406
NM_001242958.1	1544	1177.52	0	0
NM_001242959.1	1418	1051.52	7	1.81366
NM_001242960.1	1536	1169.52	0	0
NM_001242961.1	1364	997.523	0	0
NM_001242962.1	1569	1202.52	0	0
NM_001242963.1	1352	985.523	0	0
NM_001242964.1	1388	1021.52	0	0
NM_001242965.1	1354	987.523	0	0
NM_001242966.1	1269	902.523	0	0
NM_001242967.1	1354	987.523	0	0
NM_001242968.1	1396	1029.52	0	0
NM_001242969.1	1242	875.523	0	0
NM_001242970.1	1355	988.523	26	7.16578
NM_001242971.1	1446	1079.52	6	1.51425
NM_001242972.1	1221	854.523	0	0
NM_001242973.1	1221	854.523	0	0
NM_001242975.1	1227	860.523	4	1.26641
NM_001242976.1	1231	864.523	0	0
NM_001242977.1	1221	854.523	0	0
NM_001242978.1	1239	872.523	0	0
NM_001242980.1	1227	860.523	0	0
NM_001242981.1	1224	857.523	0	0
NM_001242982.1	1230	863.523	0	0
NM_001242983.1	5482	5115.52	80.0763	4.26472
NM_001242984.1	1194	827.523	0	0
NM_001242985.1	1293	926.523	0	0
NM_001242986.1	1226	859.523	0	0
NM_001242987.1	1176	809.523	0	0
NM_001242988.1	1174	807.523	0	0
NM_001242989.1	1203	836.523	0	0
NM_001242990.1	1092	725.523	0	0
NM_001242991.1	1092	725.523	0	0
NM_001242993.1	1574	1207.52	5	1.12811
NM_001242994.1	1611	1244.52	0	0
NM_001242997.1	1195	828.523	27.5886	9.07197
NM_001242998.1	1492	1125.52	0	0
NM_001242999.1	2663	2296.52	0	0
NM_001246251.2	2460	2093.52	11	1.4315
NM_001246667.1	5073	4706.52	21.6436	1.25287
NM_001252019.1	6272	5905.52	36.0394	1.66263
NM_001252424.1	1575	1208.52	0	0
NM_001252426.1	1941	1574.52	0	0
NM_001252428.1	1113	746.523	2.57897	0.941196
NM_001252430.1	1077	710.523	5	1.91721
NM_001252432.1	1008	641.523	0	0
NM_001256032.1	3561	3194.52	78.4592	6.69136
NM_001256034.1	7969	7602.52	27.6585	0.991168
NM_001256035.1	4018	3651.52	0	0
NM_001256037.1	10767	10400.5	117	3.06484
NM_001256038.1	2047	1680.52	81	13.1316
NM_001256039.1	6033	5666.52	0	0
NM_001256040.1	10114	9747.52	81.1674	2.26863
NM_001265585.1	1302	935.523	21.3152	6.20744
NM_001270813.1	928	562.341	1551	751.431
NM_001270814.1	496	207.193	307	403.683
NM_001270815.1	989	622.595	0	0
NM_001270817.1	773	414.772	0	0
NM_001270818.1	980	613.67	21	9.32312
NM_001270819.1	1615	1248.52	2	0.436426
NM_001270820.1	885	520.353	6	3.14145
NM_001270821.1	1558	1191.52	0	0
NM_001270822.1	1840	1473.52	8	1.47914
NM_001270823.1	804	443.249	0	0
NM_001270824.1	462	188.651	1	1.44417
NM_001270825.1	865	501.028	28	15.2255
NM_001270826.1	1183	816.523	0	0
NM_001270827.1	1201	834.523	23	7.50873
NM_001270828.1	976	609.706	0	0
NM_001270829.1	1181	814.523	151	50.5069
NM_001270830.1	1123	756.523	246	88.5911
NM_001270831.1	750	394.135	0	0
NM_001270832.1	765	407.543	89.2443	59.66
NM_001270833.1	606	277.779	20.7557	20.357
NM_001276427.1	1431	1064.52	40.8005	10.4421
NM_001277299.1	5618	5251.52	33	1.71201
NM_001277300.1	1954	1587.52	194	33.2934
NM_001277301.1	7263	6896.52	200	7.9009
NM_001278325.1	2201	1834.52	12.5811	1.86841
NM_001278326.1	3007	2640.52	0	0
NM_001278327.1	2360	1993.52	32.1574	4.39477
NM_001278328.1	1954	1587.52	213	36.5541
NM_001278329.1	3778	3411.52	78.4472	6.26478
NM_001278330.1	3672	3305.52	82	6.7585
NM_001278331.1	6994	6627.52	0	0
NM_001278332.1	505	212.349	26	33.3579
NM_001278333.1	1754	1387.52	276	54.1933
NM_001278334.1	2023	1656.52	23.2715	3.8274
NM_001278335.1	6666	6299.52	74.6444	3.22824
NM_001278336.1	2762	2395.52	0	0
NM_001278338.1	2410	2043.52	0	0
NM_001278679.1	2847	2480.52	112	12.3013
NM_001278680.1	597	271.377	22.2536	22.3411
NM_001278681.1	3437	3070.52	323.835	28.7335
NM_001278705.1	1379	1012.52	47	12.6465
NM_001278706.1	1900	1533.52	10	1.77659
NM_001278707.1	2937	2570.52	44	4.66346
NM_001289441.1	1284	917.523	0	0
NM_001305884.1	1870	1503.52	2	0.362407
NM_001314079.1	804	443.249	2.47265	1.51981
NM_001318482.1	1108	741.523	4715	1732.34
NM_001319268.1	3782	3415.52	5.58946	0.445851
NM_001319269.1	1239	872.523	29	9.0552
NM_001327947.1	1647	1280.52	2300	489.348
NM_001327948.1	1386	1019.52	0	0
NM_001327949.1	1341	974.523	0	0
NM_001327950.1	1122	755.523	0	0
NM_001327951.1	6015	5648.52	10.5071	0.506786
NM_001327952.1	717	365.378	0	0
NM_001327953.1	813	451.642	4	2.41292
NM_001327954.1	3759	3392.52	0	0
NM_001327955.1	1266	899.523	0	0
NM_001327956.1	1071	704.523	0	0
NM_001327957.1	3925	3558.52	9.56991	0.732681
NM_001327958.1	8386	8019.52	24.988	0.848907
NM_001327959.1	1104	737.523	2	0.738808
NM_001327960.1	1167	800.523	0	0
NM_001327961.1	1341	974.523	2	0.559133
NM_001327962.1	891	526.178	0	0
NM_001327963.1	1296	929.523	0	0
NM_001327964.1	4404	4037.52	2.39086e-08	1.6133e-09
NM_001327965.1	708	357.727	8	6.09278
NM_001327966.1	1530	1163.52	0	0
NM_001327967.1	1253	886.523	4	1.22927
NM_001331117.1	4739	4372.52	6	0.373849
NM_001365139.1	2513	2146.52	668	84.7848
NM_001365140.1	1705	1338.52	66	13.4337
NM_001365199.1	1951	1584.52	240	41.2657
NM_001365200.1	1764	1397.52	95.7362	18.6635
NR_003565.1	7091	6724.52	0	0
NR_003566.1	6861	6494.52	7858	329.641
NR_003567.1	17525	17158.5	8	0.127024
NR_024131.1	3359	2992.52	32.861	2.99171
NR_031508.1	87	39.624	0	0
NR_031509.1	83	38.0232	0	0
NR_031510.1	77	35.5961	0	0
NR_031511.1	107	47.4392	0	0
NR_031512.1	89	40.4194	0	0
NR_031513.1	92	41.6064	0	0
NR_031514.1	85	38.8253	0	0
NR_031515.1	102	45.5131	0	0
NR_031516.1	91	41.2116	0	0
NR_031517.1	84	38.4246	0	0
NR_031518.1	84	38.4246	0	0
NR_031519.1	92	41.6064	0	0
NR_031520.1	103	45.8997	0	0
NR_031521.1	92	41.6064	0	0
NR_031522.1	89	40.4194	0	0
NR_031523.1	84	38.4246	0	0
NR_031524.1	90	40.8159	0	0
NR_031525.1	82	37.6208	0	0
NR_031526.1	90	40.8159	0	0
NR_031527.1	87	39.624	0	0
NR_031528.1	85	38.8253	0	0
NR_031529.1	87	39.624	0	0
NR_031530.1	92	41.6064	0	0
NR_031531.1	85	38.8253	0	0
NR_034280.1	83	38.0232	0	0
NR_034281.1	100	44.7377	0	0
NR_034282.1	100	44.7377	0	0
NR_034283.1	100	44.7377	0	0
NR_034284.1	100	44.7377	0	0
NR_034285.1	100	44.7377	0	0
NR_034286.1	100	44.7377	0	0
NR_034287.1	100	44.7377	0	0
NR_034288.1	100	44.7377	0	0
NR_034289.1	100	44.7377	0	0
NR_034290.1	100	44.7377	0	0
NR_034291.1	100	44.7377	0	0
NR_034292.1	100	44.7377	0	0
NR_034293.1	100	44.7377	0	0
NR_034294.1	100	44.7377	0	0
NR_034295.1	100	44.7377	0	0
NR_034296.1	100	44.7377	0	0
NR_034297.1	100	44.7377	0	0
NR_034298.1	100	44.7377	0	0
NR_034299.1	100	44.7377	0	0
NR_034300.1	100	44.7377	0	0
NR_034301.1	100	44.7377	0	0
NR_034302.1	100	44.7377	0	0
NR_034303.1	100	44.7377	0	0
NR_034304.1	100	44.7377	0	0
NR_034305.1	100	44.7377	0	0
NR_034306.1	100	44.7377	0	0
NR_034307.1	79	36.4086	0	0
NR_034308.1	91	41.2116	0	0
NR_034309.1	91	41.2116	0	0
NR_034310.1	94	42.3939	0	0
NR_034312.1	85	38.8253	0	0
NR_034313.1	91	41.2116	0	0
NR_034314.1	62	29.3826	0	0
NR_034315.1	94	42.3939	0	0
NR_034316.1	89	40.4194	0	0
NR_034317.1	89	40.4194	0	0
NR_039428.1	108	47.8223	0	0
NR_039429.1	138	59.0387	0	0
NR_039430.1	119	51.9944	0	0
NR_039431.1	133	57.2027	0	0
NR_039432.1	107	47.4392	0	0
NR_039433.1	93	42.0005	0	0
NR_039434.1	88	40.0221	0	0
NR_039435.1	115	50.4861	0	0
NR_039437.1	67	31.4779	0	0
NR_039438.1	101	45.1258	0	0
NR_039439.1	115	50.4861	0	0
NR_039440.1	90	40.8159	0	0
NR_039441.1	126	54.6117	0	0
NR_039442.1	140	59.7699	0	0
NR_039443.1	137	58.6724	0	0
NR_039444.1	108	47.8223	0	0
NR_039445.1	112	49.3483	0	0
NR_039446.1	129	55.7252	0	0
NR_039447.1	87	39.624	0	0
NR_039448.1	111	48.9678	0	0
NR_039449.1	136	58.3057	0	0
NR_039450.1	120	52.37	0	0
NR_039451.1	129	55.7252	0	0
NR_039452.1	80	36.8136	0	0
NR_039453.1	135	57.9385	0	0
NR_039454.1	92	41.6064	0	0
NR_039457.1	121	52.7451	0	0
NR_039458.1	140	59.7699	0	0
NR_039460.1	135	57.9385	0	0
NR_039461.1	125	54.2395	0	0
NR_039462.1	88	40.0221	0	0
NR_039463.1	108	47.8223	0	0
NR_039464.1	127	54.9834	0	0
NR_039465.1	93	42.0005	0	0
NR_039466.1	105	46.6708	0	0
NR_039467.1	69	32.3091	0	0
NR_039468.1	96	43.1782	0	0
NR_039469.1	86	39.225	0	0
NR_039470.1	122	53.1195	0	0
NR_039471.1	129	55.7252	0	0
NR_039472.1	126	54.6117	0	0
